,g_otherprim,g_energy,g_procfoods
7490,0.255,3.0927,0.7789
7491,0.9024,9.9866,2.3166
7492,0.1945,2.1527,0.5017
7493,0.0944,0.2474,0.2713
7494,0.177,1.1365,0.3786
7495,1.325,2.7832,1.5367
7496,0.2358,0.6019,2.0704
7497,0.4318,3.7191,1.0785
7498,93.0905,78.815,396.06
7499,40.8319,28.9267,45.254
7500,6.9218,14.6827,20.7604
7501,1.0626,4.0747,1.7163
7502,0.7888,0.8796,1.5023
7503,15.9935,163.207,34.8825
7504,0.3293,0.3128,1.0669
7505,0.5849,1.6468,1.9566
7506,2.583,17.4148,4263.68
7507,378.337,23.1436,160.913
7508,13.5597,10672.4,626.51
7509,1.8937,4.7786,4077.93
7510,0.197,1.6943,10.4739
7511,0.2025,2.1154,10.2139
7512,0.4021,5.2767,3.4542
7513,0.1336,0.174,1.0225
7514,1.995,2.1006,9.3434
7515,0.786,12.0615,125.646
7516,4.0522,24.108,266.74
7517,0.578,12.6418,14.9487
7518,1.1768,4.799,14.8736
7519,2.5973,3.3919,22.0903
7520,0.0416,0.5542,2.1172
7521,1.2222,17.7101,24.888
7522,1.2245,2.6293,15.5417
7523,0.5438,5.1885,27.8167
7524,0.6701,87.1637,32.4288
7525,18.0003,150.444,835.356
7526,13.4736,422.169,393.905
7527,1.0225,19.7101,62.4562
7528,2.9956,120.702,164.632
7529,0.538,16.8332,35.2997
7530,19.0856,283.831,1011.01
7531,0.8112,8.0985,102.316
7532,0.2718,4.4892,20.8742
7533,2.6162,0.1322,635.44
7534,88.9401,0.1285,49.6584
7535,1.4032,130.126,53.4143
7536,1.169,0.1498,952.371
7537,0.1914,0.1173,34.8635
7538,0.0599,0.0342,2.0638
7539,0.0282,0.0177,1.012
7540,0.0012,0.0011,0.0591
7541,0.0165,0.0689,1.2209
7542,0.3594,0.3896,17.2218
7543,0.3344,2.1424,33.793
7544,0.5737,2.3395,10.473
7545,0.0016,0.043,0.0704
7546,0.0261,0.1408,3.2266
7547,0.0072,0.003,0.1245
7548,0.0064,0.0046,0.2363
7549,0.1644,0.4988,5.4023
7550,0.009,0.0115,2.3785
7551,0.005,0.0124,0.1801
7552,8.8249,6.0577,503.99
7553,5.4929,7.4855,213.365
7554,1.3396,0.9878,37.8305
7555,1.3808,2.5234,35.3994
7556,0.1709,0.1919,3.5645
7557,9.9561,24.428,241.517
7558,0.694,0.9525,13.9466
7559,0.052,0.1231,1.2625
7560,0.3072,0.0064,311.464
7561,64.2309,0.0236,2.5465
7562,0.3297,26.3864,4.1741
7563,0.1143,0.0128,937.7
7564,0.042,0.0012,0.3593
7565,1.0752,0.0026,0.5271
7566,0.0065,0.0054,0.2206
7567,0.0021,0.0009,0.111
7568,0.2416,0.0039,1.97
7569,0.1785,0.0116,16.4028
7570,0.4014,0.0765,9.179
7571,0.0362,0.0052,0.5645
7572,0.0619,0.0053,1.3024
7573,0.3804,0.0144,15.2223
7574,0.4032,0.0026,0.2246
7575,0.2183,0.0818,1.2703
7576,0.0342,0.0134,1.0686
7577,0.0287,0.0152,3.8659
7578,0.3105,0.0528,6.1293
7579,0.0943,0.0459,3.4735
7580,1.2829,0.0528,4.8338
7581,0.4659,0.1032,7.2646
7582,0.9533,0.1417,17.8448
7583,0.1675,0.0108,0.8012
7584,3.7805,0.3761,82.6247
7585,0.1237,0.0242,2.5949
7586,0.1345,0.0307,1.4698
7587,2.7047,1.7751,1066.71
7588,403.553,12.2738,61.0513
7589,17.0302,2121.37,270.806
7590,1.1835,2.4478,4250.44
7591,0.5652,1.5774,185.359
7592,0.183,1.2425,3.8241
7593,0.1175,0.5898,1.9219
7594,0.0204,0.1299,0.5646
7595,4.4406,7.5422,19.9377
7596,1.9442,7.491,119.27
7597,3.7612,22.8164,156.289
7598,5.5785,13.6678,60.2019
7599,1.4763,13.7317,18.0782
7600,4.2346,36.5115,67.5266
7601,1.2158,3.6332,11.4386
7602,4.7231,50.536,50.9497
7603,0.4289,3.5752,10.4438
7604,0.4851,12.5575,17.9189
7605,10.0576,49.2202,73.4163
7606,3.3841,13.0451,72.5498
7607,14.2921,44.1335,233.883
7608,5.0212,30.4181,94.6843
7609,8.0708,55.1376,186.809
7610,0.4342,2.1516,6.5297
7611,27.1849,174.548,721.445
7612,0.8095,5.1359,16.0489
7613,3.588,38.4117,68.0338
7614,5.9447,-0.5956,16845.2
7615,2119.5,-0.7392,256.86
7616,110.266,-617.042,2179.41
7617,0.8536,-0.3545,50157.5
7618,0.2131,-0.0838,159.683
7619,0.7495,-0.0254,6.9171
7620,0.0956,-0.0205,4.2529
7621,0.0669,-0.0066,2.1594
7622,3.2863,-0.858,149.061
7623,10.132,-2.4139,1309.73
7624,15.4663,-3.2721,495.232
7625,16.5274,-2.1215,292.923
7626,2.5523,-1.099,64.4632
7627,12.3024,-3.6002,587.096
7628,2.0288,-0.5286,84.4122
7629,26.1883,-13.7803,555.36
7630,0.4603,-0.1045,12.0532
7631,7.2214,-1.7175,428.636
7632,22.0391,-12.7475,923.623
7633,80.9768,-36.1443,3825.85
7634,110.881,-16.2427,3288.76
7635,15.8661,-9.789,975.21
7636,44.8661,-17.8248,2582.89
7637,8.0961,-4.2041,361.871
7638,544.974,-153.507,22125.7
7639,25.29,-8.6738,1153.93
7640,62.3409,-57.8851,3577.84
7641,21.2225,2.7862,2244.0
7642,585.002,5.4701,150.275
7643,99.1702,2028.68,731.211
7644,11.711,0.7947,5023.83
7645,2.583,0.253,30.5518
7646,0.8342,0.088,2.3121
7647,0.0502,0.0327,0.7957
7648,0.0168,0.015,0.4188
7649,2.3085,0.9319,11.6948
7650,7.318,3.0333,214.167
7651,10.2572,4.6492,179.554
7652,5.0568,2.6913,41.9965
7653,0.8241,0.4745,13.2564
7654,10.9963,3.8764,187.831
7655,0.9249,0.3136,5.8374
7656,7.986,6.7312,107.91
7657,0.4553,0.2705,5.3814
7658,0.3337,0.5698,13.9666
7659,8.3046,29.6045,131.87
7660,0.5316,0.3371,11.6742
7661,17.9591,20.1641,157.555
7662,7.2872,5.6722,105.066
7663,19.5244,19.9249,278.766
7664,3.4546,2.0578,30.3361
7665,59.4919,43.8671,1028.56
7666,3.5968,7.5239,66.2931
7667,23.7062,9.6025,233.135
7668,3.1735,12.1176,904.138
7669,306.54,30.3153,302.939
7670,18.8339,9922.29,161.636
7671,6.6399,16.1057,2291.61
7672,0.5683,6.025,23.3844
7673,0.8128,10.991,10.7813
7674,0.8895,12.1563,11.8121
7675,0.0907,10.9382,0.4717
7676,0.8942,6.8114,2.9263
7677,1.2978,14.8282,33.4181
7678,1.1872,23.1508,33.9039
7679,0.2257,16.437,3.8519
7680,0.0285,2.0865,0.3661
7681,0.0577,6.6624,0.9301
7682,0.1249,3.4041,0.8948
7683,0.2351,9.4408,0.9963
7684,0.0365,1.2811,0.9815
7685,0.0131,1.4808,0.7627
7686,1.5229,75.4212,14.9663
7687,109.2,815.269,1774.21
7688,17.0051,150.169,252.174
7689,0.801,49.0794,22.1033
7690,0.4638,43.3319,6.6644
7691,0.1571,47.6616,1.4395
7692,6.1304,349.018,183.421
7693,0.5585,23.2781,11.5335
7694,0.4346,5.7745,7.3078
7695,316.037,9.2697,3083.15
7696,770.54,3.5719,106.481
7697,243.231,12283.2,559.539
7698,37.8974,7.004,3959.16
7699,0.1409,4.3305,0.4765
7700,1.8991,5.9437,58.2269
7701,0.616,19.1337,12.0614
7702,0.067,2.0813,1.0975
7703,0.5996,3.1668,1.034
7704,1.2153,3.4467,10.2934
7705,3.9119,9.5338,30.484
7706,1.5072,11.4364,8.4728
7707,2.0642,39.3031,14.1282
7708,1.597,18.3858,14.7499
7709,0.9628,2.0864,4.2851
7710,1.9292,21.4987,4.3287
7711,0.3115,4.0763,1.8286
7712,0.1097,0.5427,2.0121
7713,1.1821,19.0836,10.8481
7714,27.9143,67.6037,164.955
7715,3.6226,15.592,17.0809
7716,2.0315,7.1513,9.8787
7717,11.6211,66.1666,49.1215
7718,2.2996,6.7275,7.6648
7719,20.6681,84.4036,128.381
7720,0.0846,0.0301,0.5528
7721,4.4462,47.6331,39.6247
7722,28.8392,-0.8086,12802.6
7723,3038.97,-0.8748,138.962
7724,143.314,-737.45,1077.8
7725,19.4405,-0.2771,21956.3
7726,7.6861,-0.4386,1031.38
7727,3.9946,-0.1077,21.4296
7728,0.6628,-0.0976,8.9537
7729,0.7893,-0.0357,2.4392
7730,6.8583,-1.0072,242.408
7731,16.9265,-3.7321,603.441
7732,34.0187,-4.4705,505.287
7733,15.6303,-2.6194,306.965
7734,15.0342,-2.5836,131.961
7735,53.6003,-12.0287,688.404
7736,35.6219,-0.3664,51.7489
7737,21.7426,-6.9633,141.336
7738,4.0207,-0.7301,31.1226
7739,25.9126,-3.3388,331.043
7740,77.0052,-17.2718,692.431
7741,143.122,-17.6455,1798.86
7742,354.439,-18.428,2395.59
7743,85.7406,-21.0419,935.342
7744,113.901,-35.6671,1638.38
7745,19.2805,-1.9286,86.1773
7746,345.499,-88.1258,5652.64
7747,13.2013,-3.9968,250.999
7748,52.8439,-13.1908,873.182
7749,1.0802,1.4955,146.469
7750,107.522,3.0494,33.298
7751,2.2698,150.92,21.1658
7752,0.2293,1.5372,515.884
7753,0.0059,0.0077,0.1095
7754,0.0815,0.5091,0.3916
7755,0.1229,0.5225,0.773
7756,0.0107,0.108,0.0754
7757,1.0453,1.7364,2.2946
7758,1.1976,1.455,21.9784
7759,0.8064,1.3841,10.2378
7760,0.5773,1.1286,6.2979
7761,0.1289,0.2743,1.3249
7762,1.3919,1.767,10.8908
7763,1.3475,0.4098,1.4783
7764,0.4122,2.3612,2.0875
7765,0.0842,0.6419,0.7016
7766,0.1894,0.6364,7.8472
7767,1.6805,9.4149,10.8424
7768,0.1717,0.3109,1.1467
7769,12.9329,5.7349,32.7819
7770,4.1384,5.4606,21.487
7771,3.9346,6.8519,31.4451
7772,0.2879,0.599,1.6744
7773,15.9138,21.5493,104.198
7774,0.2941,1.0039,3.6458
7775,1.3821,5.9625,12.1327
7776,2.1647,0.2871,130.745
7777,702.271,0.0764,4.3458
7778,2.1787,63.2727,9.6793
7779,0.0205,0.0017,370.942
7780,0.0453,0.0047,0.6104
7781,0.085,0.0399,1.0965
7782,0.0,0.0,0.0001
7783,0.0003,0.0063,0.0024
7784,0.0482,0.0033,0.6959
7785,0.2485,0.0085,3.7849
7786,0.0262,0.0031,0.639
7787,0.0012,0.0025,0.0981
7788,0.0091,0.0016,0.1187
7789,0.0665,0.0031,0.6733
7790,0.0903,0.0031,1.1797
7791,0.0009,0.0014,0.0114
7792,0.1192,0.0137,1.6566
7793,0.1773,0.0346,5.0991
7794,0.0286,0.1271,0.3154
7795,40.8624,0.7047,562.555
7796,8.614,0.4568,79.7608
7797,2.363,0.0894,19.6203
7798,6.2667,0.2904,17.4326
7799,1.6653,0.032,3.8305
7800,10.9069,1.2683,150.746
7801,0.5486,0.0486,7.3325
7802,0.0324,0.0019,0.4264
7803,1.0487,-0.2632,665.16
7804,549.627,-2.9903,64.3231
7805,15.0392,-84.6407,169.374
7806,2.1689,-0.6451,2050.37
7807,0.5242,-0.2106,65.2523
7808,0.1995,-0.0506,2.0768
7809,0.3173,-0.1804,5.1995
7810,0.0259,-0.0123,0.6038
7811,0.4994,-1.3063,10.7158
7812,4.1345,-3.46,141.521
7813,3.5542,-1.121,83.4462
7814,1.6329,-0.1565,20.4215
7815,0.5109,-0.3164,9.93
7816,0.805,-0.3469,25.6394
7817,0.2801,-0.0665,2.8908
7818,7.4425,-4.0196,86.3083
7819,0.1679,-0.0912,3.8879
7820,0.2587,-0.1801,7.7853
7821,1.2252,-0.8801,42.1823
7822,0.1704,-0.0503,2.558
7823,10.7161,-3.755,220.774
7824,4.6702,-3.8966,89.8849
7825,6.2936,-2.3913,83.9708
7826,2.2638,-1.4022,38.0914
7827,20.5261,-15.2404,678.662
7828,1.029,-0.3774,13.2288
7829,3.1059,-1.8306,71.3192
7830,33.7518,-29.2578,11891.8
7831,3098.63,-11.118,599.338
7832,117.745,-3698.19,1210.17
7833,10.8643,-13.8125,34416.2
7834,3.6158,-4.6943,955.731
7835,5.0555,-2.3069,48.8011
7836,0.9192,-0.9194,17.5109
7837,0.1049,-0.1332,13.7406
7838,14.525,-7.1201,231.672
7839,29.7499,-36.5085,1331.93
7840,42.9705,-59.9397,1459.86
7841,65.9454,-22.622,421.182
7842,14.3804,-16.1882,145.438
7843,68.0418,-81.656,972.579
7844,10.3515,-12.0637,147.541
7845,106.425,-81.9642,807.519
7846,3.1723,-3.3223,67.2266
7847,4.1962,-10.954,183.68
7848,41.1824,-206.189,482.601
7849,25.3354,-36.1911,650.036
7850,48.2162,-84.4876,1180.31
7851,33.7658,-74.2543,909.82
7852,107.193,-206.13,3116.63
7853,13.1429,-19.4947,500.403
7854,434.351,-1060.05,14545.5
7855,12.245,-30.0451,287.497
7856,53.3913,-140.564,1335.13
7857,2.7826,0.8658,6949.09
7858,1614.18,1.631,516.089
7859,323.675,4008.6,3432.59
7860,11.1205,2.6239,45973.5
7861,7.335,1.3461,710.011
7862,6.5463,0.224,17.5825
7863,0.333,0.2601,7.98
7864,0.0462,0.0359,2.3682
7865,3.9871,2.1565,95.8615
7866,13.6953,13.2162,1989.86
7867,11.0166,13.4139,672.5
7868,13.0716,5.4089,445.546
7869,2.9069,1.8699,56.9122
7870,16.841,16.7174,902.454
7871,18.8034,1.5942,65.7403
7872,16.2588,15.2022,217.637
7873,1.9771,0.8886,21.4608
7874,6.689,7.9149,400.862
7875,84.2709,96.5193,681.58
7876,52.9796,72.404,2036.5
7877,276.478,52.8227,3530.29
7878,46.0511,60.795,1365.73
7879,60.3018,34.8063,1051.38
7880,22.6793,20.9757,380.087
7881,383.292,414.368,12508.1
7882,38.9488,22.598,632.424
7883,49.9929,58.508,1773.94
7884,3.3285,2.0105,111.45
7885,101.612,0.3463,2.2115
7886,2.0533,112.5,5.8606
7887,0.9034,0.7937,204.513
7888,0.4643,0.4147,0.9671
7889,0.0118,0.0141,0.0409
7890,0.014,0.0222,0.0405
7891,0.0459,0.0351,0.0877
7892,0.0629,0.0216,0.1
7893,0.2142,0.199,0.6512
7894,0.1584,0.2242,0.7595
7895,0.8776,1.1685,0.4903
7896,0.0476,0.1587,0.0384
7897,0.18,0.4336,0.3818
7898,0.3393,0.5896,0.4987
7899,0.0423,0.1424,0.0629
7900,0.0161,0.0287,0.0399
7901,0.2833,0.3355,0.7096
7902,0.1782,0.3076,0.6812
7903,35.4225,54.3958,134.592
7904,3.6645,6.3192,14.5905
7905,1.0171,1.6947,3.9989
7906,0.7862,1.6285,3.2695
7907,0.0814,0.1156,0.4587
7908,2.4238,4.3018,9.8141
7909,2.0323,3.6753,8.2998
7910,2.7755,6.5208,13.035
7911,0.5649,0.0101,539.474
7912,738.856,0.0816,31.5366
7913,4.8341,83.5274,8.9502
7914,0.2323,0.0039,1183.07
7915,0.0448,0.0008,0.0358
7916,0.1799,0.0041,0.0131
7917,0.0015,0.0001,0.0014
7918,0.0002,0.0,0.0001
7919,0.2198,0.0692,3.4086
7920,0.5967,0.0129,0.3315
7921,0.9924,0.1035,2.8756
7922,0.155,0.1044,0.0785
7923,3.4337,3.0124,1.4257
7924,2.5876,3.8839,1.1187
7925,0.0,0.0,0.0
7926,5.8014,2.2587,2.4978
7927,0.0,0.0,0.0
7928,1.8172,1.6731,7.9412
7929,2.0537,7.0741,2.1405
7930,49.0501,8.9575,157.442
7931,33.639,5.7292,123.396
7932,19.4015,0.355,8.2954
7933,5.9674,0.0942,2.0773
7934,1.4248,0.0254,0.5869
7935,12.1932,0.234,5.2934
7936,0.0071,0.0009,2.0852
7937,21.1433,0.3616,8.4614
7938,0.6613,0.0518,8.5226
7939,533.312,0.0811,0.2023
7940,0.3236,15.701,0.2719
7941,0.1604,0.0118,450.981
7942,0.302,0.0044,0.2058
7943,0.2508,0.0029,0.1158
7944,0.2808,0.0072,0.0619
7945,0.0971,0.0079,0.0137
7946,0.322,0.0042,0.0653
7947,1.2912,0.1381,1.704
7948,0.0001,0.0002,0.0001
7949,2.1477,0.049,0.1519
7950,2.0764,0.0254,0.0506
7951,3.3488,0.0429,0.3603
7952,0.2977,0.2087,0.2615
7953,0.0001,0.0001,0.0
7954,0.4021,0.1144,0.0761
7955,0.5676,0.0631,1.3326
7956,0.0112,0.0996,0.0079
7957,104.074,1.0114,133.582
7958,39.5817,0.5064,63.1294
7959,9.6471,0.1505,10.2298
7960,17.5318,1.7717,5.8647
7961,2.1243,0.1175,1.3818
7962,27.3734,2.2956,16.9115
7963,1.4666,0.0901,0.8885
7964,0.0379,0.011,0.0224
7965,8.5521,-1.2282,5447.37
7966,1138.5,-3.6684,50.8599
7967,35.5364,-1149.88,141.391
7968,3.2235,-0.8965,7462.56
7969,1.9374,-0.8222,240.622
7970,20.2993,-0.812,7.0013
7971,0.1519,-0.6215,4.8533
7972,0.0409,-0.1526,1.8051
7973,5.1938,-0.3676,39.5892
7974,3.5377,-1.6215,257.774
7975,7.5104,-7.1648,131.277
7976,0.6833,-0.6467,7.3215
7977,1.5248,-0.9768,26.9783
7978,6.8453,-2.8674,223.521
7979,7.1763,-0.3929,2.7148
7980,4.5499,-5.1494,10.8212
7981,0.7841,-1.4834,21.9648
7982,1.0056,-2.7268,38.6938
7983,4.7093,-4.5453,49.886
7984,2.1259,-5.8257,76.5711
7985,0.0008,-0.0002,0.0028
7986,8.3408,-6.8346,120.764
7987,19.1452,-27.2162,307.415
7988,3.0622,-1.4254,15.8991
7989,77.4091,-45.2511,1210.77
7990,1.9662,-1.6014,29.9886
7991,2.3423,-2.7446,18.6284
7992,2.2061,0.2467,1046.12
7993,261.555,3.0807,39.8718
7994,6.4976,225.128,31.1485
7995,4.016,0.363,2553.12
7996,0.413,0.0449,6.8214
7997,0.0296,0.0525,0.6167
7998,0.0338,0.2331,0.722
7999,0.0134,0.0055,0.2032
8000,0.2891,0.5295,2.6209
8001,0.7534,0.2936,13.3342
8002,5.5284,0.9379,39.7203
8003,0.2642,1.6584,6.6152
8004,1.758,1.9092,1.6698
8005,10.5738,3.0283,11.0672
8006,0.1297,0.0142,0.4618
8007,0.0491,0.1699,0.5635
8008,0.4259,0.5115,5.0381
8009,0.8712,0.4062,12.5123
8010,0.6331,5.8527,11.7744
8011,60.2038,5.3344,890.262
8012,0.0001,0.0,0.0005
8013,6.2511,1.492,49.0834
8014,4.9637,9.4723,103.402
8015,0.7821,3.0736,15.9985
8016,14.456,21.4462,248.374
8017,0.454,0.4777,14.6211
8018,0.3912,0.2377,18.6008
8019,0.0751,0.081,21.4409
8020,149.661,0.4139,9.9631
8021,1.0042,1220.33,26.4612
8022,0.0654,0.0568,1506.3
8023,0.0859,0.0472,2.5402
8024,0.021,0.0185,12.6944
8025,0.013,0.0238,0.9489
8026,0.0015,0.0021,0.0316
8027,0.009,0.0057,0.6943
8028,0.2587,0.2109,29.0228
8029,0.232,0.2922,21.2857
8030,0.0283,0.0119,0.73
8031,0.0097,0.0114,0.7052
8032,0.0655,0.0871,53.461
8033,0.4718,0.3194,6.2195
8034,0.2439,0.2971,2.9749
8035,0.0067,0.0158,0.278
8036,0.336,0.4613,11.3752
8037,0.7811,0.1305,3.4161
8038,12.9123,9.1443,373.169
8039,11.6674,11.0161,156.32
8040,1.1079,0.3831,11.0868
8041,4.2911,1.9379,32.7015
8042,0.4744,0.2152,4.9067
8043,6.3145,2.9313,98.047
8044,0.3269,0.1731,5.0249
8045,0.0109,0.0688,0.2688
8046,5.1677,0.1316,479.486
8047,83.4997,0.0285,51.9316
8048,0.2811,15.4748,1.9695
8049,4.6552,0.1077,450.437
8050,0.8692,0.0289,4.1901
8051,0.0122,0.0022,0.0963
8052,0.0221,0.0029,0.2598
8053,0.001,0.0003,0.0192
8054,0.0306,0.0105,0.3202
8055,0.1931,0.0401,4.9813
8056,0.6083,0.4964,6.7007
8057,2.504,0.1161,5.1051
8058,0.0468,0.0102,0.2502
8059,0.1613,0.0211,2.103
8060,0.0106,0.0274,0.1001
8061,0.7286,0.1813,8.3502
8062,0.0492,0.0034,0.3613
8063,0.0615,0.0336,1.0752
8064,1.411,0.388,12.8638
8065,17.4211,2.6691,329.121
8066,2.0289,0.2214,21.4824
8067,0.1557,0.0164,0.9407
8068,0.6647,0.4653,5.2546
8069,0.0806,0.0294,0.5374
8070,17.4294,5.5852,118.184
8071,0.2789,0.0738,5.9376
8072,1.1908,0.0837,11.4596
8073,19.8042,-4.1247,550.851
8074,315.144,-1.2451,36.475
8075,10.4983,-431.697,39.5777
8076,8.6845,-4.0983,1285.92
8077,3.0184,-0.1169,5.0043
8078,0.0823,-0.0543,0.1814
8079,1.2353,-0.6176,1.7305
8080,0.3473,-0.1406,0.1419
8081,1.4718,-1.0988,5.9417
8082,3.1376,-5.7319,18.762
8083,2.3216,-11.3874,7.676
8084,2.6981,-10.6226,9.1301
8085,0.1562,-1.7449,1.1644
8086,2.8021,-5.5889,9.367
8087,1.3738,-1.9667,3.9483
8088,3.7482,-49.6786,13.1707
8089,1.8542,-4.1153,6.739
8090,5.9681,-5.1893,19.6004
8091,28.03,-28.7743,71.832
8092,43.5635,-84.0423,325.474
8093,17.2123,-41.796,64.3645
8094,8.3568,-16.773,31.0752
8095,0.0288,-0.08,0.1345
8096,0.0056,-0.0074,0.022
8097,7.917,-17.0908,55.1061
8098,5.2362,-5.8451,20.7636
8099,3.5846,-3.1984,16.0568
8100,1.8346,0.8112,1310.01
8101,178.006,1.2864,21.7739
8102,11.9403,828.133,241.6
8103,0.9992,0.7691,4617.38
8104,0.1631,0.163,45.667
8105,0.1066,0.2453,5.2648
8106,0.1405,0.4485,5.4352
8107,0.0302,0.1424,1.6892
8108,2.2358,1.0146,16.856
8109,1.0356,3.5182,182.665
8110,2.3045,6.6439,192.247
8111,4.1413,3.1369,57.7905
8112,0.6246,2.0949,14.0949
8113,1.2087,8.5786,83.574
8114,0.3531,0.5123,7.6165
8115,2.2026,9.9208,46.7611
8116,0.1528,0.5848,8.3695
8117,0.4357,4.8714,14.9403
8118,3.8322,15.5046,77.8885
8119,0.2625,0.9338,16.8014
8120,13.4483,18.7256,227.275
8121,3.4169,14.758,147.796
8122,2.4003,11.5689,108.157
8123,0.4541,2.1032,18.8056
8124,13.7562,82.8528,881.231
8125,1.3664,3.45,92.2657
8126,4.9662,14.9118,209.258
8127,355.513,80.8382,15651.3
8128,10718.5,341.877,1382.66
8129,389.664,31223.1,1155.71
8130,79.778,35.9893,18071.2
8131,0.9011,1.4757,13.502
8132,10.6563,14.9291,44.4481
8133,1.377,0.9985,5.5723
8134,2.3713,6.2479,8.8493
8135,7.3599,4.336,63.5277
8136,9.553,15.5888,68.9089
8137,82.1875,77.6308,430.015
8138,10.3024,7.3043,15.5303
8139,7.1911,16.5262,18.4044
8140,16.2317,25.7856,35.1372
8141,17.9816,32.392,163.028
8142,40.6861,110.725,24.8928
8143,4.3031,29.7463,5.0964
8144,0.6471,0.7732,6.0098
8145,77.7293,39.3026,57.6848
8146,329.42,382.443,3863.5
8147,95.0291,261.152,1024.77
8148,25.4382,63.8177,201.965
8149,81.3364,175.47,484.506
8150,7.2398,14.4969,33.4496
8151,51.8513,270.933,97.2329
8152,159.704,169.778,251.247
8153,41.3716,66.7256,202.592
8154,99.6834,229.487,37127.6
8155,19756.6,50.3179,1215.7
8156,959.382,14731.9,5854.98
8157,11.359,16.1852,22544.2
8158,1.3313,4.2221,37.799
8159,68.5033,9.0966,149.11
8160,0.5199,1.1046,5.5537
8161,0.7377,1.145,6.113
8162,12.4455,21.3728,238.81
8163,15.0718,48.6983,333.722
8164,112.424,184.73,1764.68
8165,22.6011,55.6106,142.677
8166,53.9876,101.793,180.289
8167,52.7419,77.7571,145.472
8168,46.77,39.4919,119.013
8169,47.274,275.794,341.963
8170,22.0653,94.1404,129.563
8171,4.3298,24.5678,27.2029
8172,104.579,280.521,789.859
8173,437.477,1730.52,11915.5
8174,376.74,1009.57,3717.81
8175,99.8291,296.865,658.19
8176,367.247,1576.08,3364.64
8177,55.5132,185.419,627.191
8178,149.643,135.395,755.032
8179,113.84,59.664,269.647
8180,3.4092,6.0635,24.3192
8181,2.5499,1.3338,2315.72
8182,1014.67,57.58,167.876
8183,32.3896,487.896,157.233
8184,4.6056,1.5628,5192.87
8185,1.0304,0.4151,71.3746
8186,0.5765,0.1687,1.9957
8187,0.0925,0.0678,0.5551
8188,0.0182,0.0201,0.3456
8189,1.0399,0.7138,30.1182
8190,3.1659,1.695,111.771
8191,12.6835,5.6608,128.157
8192,35.0645,2.5587,32.2995
8193,1.0302,0.2863,3.7843
8194,3.2472,1.221,67.7702
8195,2.0962,0.4357,6.0329
8196,8.8271,10.1339,39.9521
8197,19.1382,16.4686,92.2002
8198,8.913,8.649,8.0438
8199,6.7093,5.6968,88.1415
8200,24.6556,15.3727,642.704
8201,32.6055,4.3308,172.266
8202,16.4931,10.9846,146.459
8203,14.5075,8.7673,129.158
8204,3.1655,1.7601,21.2145
8205,56.5796,24.2307,640.608
8206,1.365,0.9263,12.2011
8207,11.3025,14.454,74.5462
8208,3.5319,25.115,5192.32
8209,1191.69,18.6462,48.5802
8210,474.159,86318.2,2534.52
8211,2.6202,12.0959,4900.97
8212,1.5281,3.4011,6.2941
8213,0.3659,2.8837,4.428
8214,1.6079,5.3791,2.8623
8215,0.0491,0.5651,0.2251
8216,0.0883,0.7613,1.927
8217,0.1946,4.8582,21.2074
8218,6.1979,40.5435,52.4032
8219,3.9359,43.7602,43.9196
8220,2.3829,18.8252,5.1507
8221,3.7625,30.1921,18.7851
8222,0.3999,9.8096,5.0552
8223,3.4946,29.5278,6.4702
8224,0.1544,2.3443,5.9995
8225,5.1358,10.2908,42.8495
8226,9.082,52.9785,18.1048
8227,43.2018,707.005,1298.31
8228,14.709,101.606,222.712
8229,3.701,97.3758,15.6725
8230,13.9712,601.833,189.292
8231,1.1063,14.654,7.5024
8232,47.7717,1971.93,445.472
8233,1.5776,35.5568,5.9841
8234,2.9137,134.426,15.8218
8235,15.0508,0.5935,772.119
8236,1802.74,0.0491,25.2203
8237,46.621,685.772,59.3339
8238,7.2189,1.002,1706.21
8239,0.4241,0.0128,0.5829
8240,1.8264,0.0824,1.6051
8241,0.0984,0.023,0.3023
8242,0.1466,0.0129,0.0949
8243,3.8772,0.1754,3.3486
8244,11.9321,2.5155,64.3854
8245,24.1465,10.2219,52.7035
8246,41.6408,1.43,9.431
8247,6.1329,1.2531,6.388
8248,30.9103,3.8105,47.8221
8249,0.5308,0.128,0.6328
8250,40.6733,6.2922,18.6628
8251,0.213,0.0768,0.2792
8252,17.2763,2.1098,64.3737
8253,72.0813,3.667,26.7117
8254,83.4156,16.9974,121.09
8255,99.9005,39.0687,130.848
8256,28.7393,6.355,35.8155
8257,131.387,32.6175,151.541
8258,11.3579,2.2971,18.4951
8259,247.5,95.6008,531.488
8260,6.9851,3.3924,11.7847
8261,21.2221,8.4222,45.5615
8262,15.3867,-14.5558,10331.8
8263,2003.71,-20.9224,286.656
8264,121.853,-6458.48,1696.8
8265,21.9833,-13.3008,29993.3
8266,5.5019,-4.3969,583.824
8267,11.5384,-10.883,106.646
8268,1.7132,-4.0574,49.0085
8269,3.8808,-8.2021,87.0067
8270,12.0304,-11.339,245.447
8271,21.0452,-53.3089,1098.67
8272,44.0762,-110.051,1052.24
8273,94.0395,-42.3823,718.868
8274,9.4982,-22.7182,131.96
8275,30.9185,-99.2298,589.677
8276,7.9241,-4.9649,87.7215
8277,46.113,-160.33,622.916
8278,7.8159,-31.1559,157.87
8279,3.3749,-17.4783,91.1576
8280,18.4476,-78.5656,507.459
8281,43.4123,-74.8748,1366.34
8282,25.5312,-46.3967,858.421
